,id,capnum,datacaptura,idecadastro,numlegislatura,nomeparlamentar,sexo,profissao,legendapartidoeleito,ufeleito,condicao,situacaomandato,matricula,gabinete,anexo,fone
182,897,2,2015-11-02 13:14:39,74778,52,GILBERTO KASSAB,M,"Engenheiro Civil , Economista e Corretor de Imóveis.",DEM,SP,Titular,Vacância,357,0,0,
183,1788,2,2015-11-02 13:14:39,74399,52,ONYX LORENZONI,M,VETERINARIO,DEM,RS,Titular,Em Exercício,510,0,0,
184,972,2,2015-11-02 13:14:39,178884,55,HILDO ROCHA,M,,PMDB,MA,Titular,Em Exercício,74,734,4,3215-5734
185,2335,2,2015-11-02 13:14:39,74357,53,VANESSA GRAZZIOTIN,F,Farmacêutica e Professora,PCdoB,AM,Titular,Em Exercício,40,0,0,
186,2092,2,2015-11-02 13:14:39,74693,55,RODRIGO MAIA,M,Bancário,DEM,RJ,Titular,Em Exercício,322,308,4,3215-5308
187,2459,2,2015-11-02 13:14:39,152607,53,ZÉ VIEIRA,M,,PSDB,MA,Efetivado,Em Exercício,575,0,0,
188,122,2,2015-11-02 13:14:39,160551,55,ANDERSON FERREIRA,M,,PR,PE,Titular,Em Exercício,142,450,4,3215-5450
189,1971,2,2015-11-02 13:14:39,159259,53,R. SÁ FILHO,M,,PSDB,PI,Suplente,Suplência,619,0,0,
190,1513,2,2015-11-02 13:14:39,74460,55,MARCELO CASTRO,M,Médico - Mestrado em Psiquiatria,PMDB,PI,Titular,Em Exercício,110,811,4,3215-5811
191,1978,2,2015-11-02 13:14:39,74216,54,RAIMUNDO GOMES DE MATOS,M,Médico,PSDB,CE,Titular,Em Exercício,102,0,0,
192,1195,2,2015-11-02 13:14:39,74055,53,JOSÉ CARLOS MACHADO,M,Engenheiro Civil e Empresário,PFL,SE,Titular,Em Exercício,178,0,0,
193,2280,2,2015-11-02 13:14:39,169711,54,TELMA PINHEIRO,F,,PSDB,MA,Efetivado,Em Exercício,595,0,0,
194,590,2,2015-11-02 13:14:39,74680,52,DR. HELENO,M,Advogado e Contador,PSDB,RJ,Titular,Em Exercício,294,0,0,
195,2018,2,2015-11-02 13:14:39,141527,55,RENATO MOLLING,M,"Administrador, Assessor Político, Industriário, Professor e Auxiliar de Escritório",PP,RS,Titular,Em Exercício,511,337,4,3215-5337
196,1118,2,2015-11-02 13:14:39,74049,52,JOÃO LYRA,M,"Advogado, Industrial",PTB,AL,Titular,Em Exercício,165,0,0,
197,684,2,2015-11-02 13:14:39,73938,53,EDUARDO VALVERDE,M,SERVIDOR PUBLICO FEDERAL,PT,RO,Titular,Em Exercício,48,0,0,
198,238,2,2015-11-02 13:14:39,74833,55,AROLDE DE OLIVEIRA,M,"Engenheiro, Economista e Professor",PSD,RJ,Titular,Licenciado,288,0,0,
199,465,2,2015-11-02 13:14:39,141406,53,CIRO GOMES,M,Advogado e Professor Universitário,PSB,CE,Titular,Em Exercício,89,0,0,
200,2008,2,2015-11-02 13:14:39,178960,55,REMÍDIO MONAI,M,,PR,RR,Titular,Em Exercício,7,641,4,3215-5641
201,1347,2,2015-11-02 13:14:39,73473,52,LEODEGAR TISCOSKI,M,Engenheiro Civil e Professor,PPB,SC,Titular,Em Exercício,480,0,0,
202,650,2,2015-11-02 13:14:39,74838,52,EDSON EZEQUIEL,M,Engenheiro e Professor  Universitário,PSB,RJ,Titular,Em Exercício,298,0,0,
203,1613,2,2015-11-02 13:14:39,181315,55,MARQUINHO MENDES,M,,PMDB,RJ,Suplente,Em Exercício,536,727,4,3215-5727
204,148,2,2015-11-02 13:14:39,141380,53,ANGELA PORTELA,F,PROFESSORA,PTC,RR,Titular,Em Exercício,1,0,0,
205,1484,2,2015-11-02 13:14:39,74288,52,MANINHA,F,MEDICA,PT,DF,Titular,Em Exercício,410,0,0,
206,65,2,2015-11-02 13:14:39,73428,54,ALDO REBELO,M,Jornalista e Redator,PCdoB,SP,Titular,Licenciado,331,0,0,
207,97,2,2015-11-02 13:14:39,74057,54,ALICE PORTUGAL,F,Química Industrial e Farmacêutica Bioquímica,PCdoB,BA,Titular,Em Exercício,180,0,0,
208,878,2,2015-11-02 13:14:39,74374,54,GERALDO RESENDE,M,MEDICO,PMDB,MS,Titular,Em Exercício,435,0,0,
209,217,2,2015-11-02 13:14:39,74472,53,ARMANDO MONTEIRO,M,"Empresário, Advogado e Administrador de Empresas",PTB,PE,Titular,Em Exercício,144,0,0,
210,553,2,2015-11-02 13:14:39,73445,52,DELFIM NETTO,M,Economista e Professor,PPB,SP,Titular,Em Exercício,348,0,0,
211,1723,2,2015-11-02 13:14:39,73553,52,NELSON MARQUEZELLI,M,Empresário,PTB,SP,Titular,Em Exercício,381,0,0,
212,557,2,2015-11-02 13:14:39,74264,52,DEVANIR RIBEIRO,M,APOSENTADO (EXCETO SERVIDOR PUBLICO),PT,SP,Titular,Em Exercício,342,0,0,
213,78,2,2015-11-02 13:14:39,160545,54,ALEXANDRE LEITE,M,Empresário,DEM,SP,Titular,Em Exercício,334,0,0,
214,1303,2,2015-11-02 13:14:39,74493,52,JURANDIR BOIA,M,Médico Otorrino,PSB,AL,Suplente,Suplência,557,0,0,
215,2209,2,2015-11-02 13:14:39,141542,53,SÉRGIO MORAES,M,COMERCIANTE,PTB,RS,Titular,Em Exercício,512,0,0,
216,1732,2,2015-11-02 13:14:39,74571,52,NELSON PELLEGRINO,M,Advogado,PT,BA,Titular,Em Exercício,209,0,0,
217,1066,2,2015-11-02 13:14:39,74273,54,JEFFERSON CAMPOS,M,"Ministro do Evangelho, Advogado, Tecnologo, Radialista, Bacharel em Teologia",PSB,SP,Titular,Em Exercício,349,0,0,
218,1983,2,2015-11-02 13:14:39,141403,54,RATINHO JUNIOR,M,"Empresário, Diretor de Empresas e Comunicador",PSC,PR,Titular,Licenciado,464,0,0,
219,2086,2,2015-11-02 13:14:39,141531,55,RODRIGO DE CASTRO,M,Advogado e Administrador de Empresas,PSDB,MG,Titular,Em Exercício,268,701,4,3215-5701
220,1533,2,2015-11-02 13:14:39,141496,53,MARCIO JUNQUEIRA,M,RADIALISTA,PFL,RR,Titular,Em Exercício,6,0,0,
221,7,2,2015-11-02 13:14:39,131711,53,ACÁCIO JÚNIOR,M,,PSB,CE,Suplente,Em Exercício,639,0,0,
222,259,2,2015-11-02 13:14:39,74090,52,ÁTILA LINS,M,"Bacharel em Direito, graduado pela Universidade Federal do Amazonas em 1.976; Advogado com inscrição na OAB/AM nº 1.000 ; Bacharel em Economia, graduado pela Universidade Federal do Amazonas em 1.986; Auditor Concursado do TCE/AM, 1.977",DEM,AM,Titular,Em Exercício,38,0,0,
223,700,2,2015-11-02 13:14:39,74198,52,ELISEU MOURA,M,Engenheiro Civil e Pecuarista,PPB,MA,Suplente,Suplência,552,0,0,
224,89,2,2015-11-02 13:14:39,178936,55,ALEXANDRE VALLE,M,,PRP,RJ,Titular,Em Exercício,285,587,3,3215-5587
225,273,2,2015-11-02 13:14:39,74441,53,AUGUSTO FARIAS,M,,PTB,AL,Efetivado,Em Exercício,531,0,0,
226,1254,2,2015-11-02 13:14:39,74741,52,JOSÉ SANTANA DE VASCONCELLOS,M,PECUARISTA,DEM,MG,Titular,Em Exercício,249,0,0,
227,2228,2,2015-11-02 13:14:39,74765,54,SILAS BRASILEIRO,M,Empresário e Produtor Rural,PMDB,MG,Efetivado,Em Exercício,636,0,0,
228,101,2,2015-11-02 13:14:39,141375,54,ALINE CORRÊA,F,Empresária,PP,SP,Titular,Em Exercício,330,0,0,
229,1782,2,2015-11-02 13:14:39,178868,55,ODORICO MONTEIRO,M,Médico(a),PT,CE,Titular,Em Exercício,107,582,3,3215-5582
230,1896,2,2015-11-02 13:14:39,141520,53,PAULO RENATO SOUZA,M,ECONOMISTA,PSDB,SP,Titular,Em Exercício,375,0,0,
231,2461,2,2015-11-02 13:14:39,178923,55,ZECA CAVALCANTI,M,,PTB,PE,Titular,Em Exercício,163,318,4,3215-5318
232,1129,2,2015-11-02 13:14:39,74170,52,JOÃO MENDES DE JESUS,M,ECONOMISTA,PDT,RJ,Titular,Em Exercício,293,0,0,
233,1348,2,2015-11-02 13:14:39,73716,54,LEOMAR QUINTANILHA,M,,PMDB,TO,Suplente,Suplência,628,0,0,
234,395,2,2015-11-02 13:14:39,165583,54,CARLOS ROBERTO,M,Industrial,PSDB,SP,Suplente,Suplência,569,0,0,
235,513,2,2015-11-02 13:14:39,74467,54,DAMIÃO FELICIANO,M,"Médico, Empresário e Radialista",PDT,PB,Titular,Em Exercício,127,0,0,
236,543,2,2015-11-02 13:14:39,141413,55,DÉCIO LIMA,M,Professor de Ensino Médio e Advogado,PT,SC,Titular,Em Exercício,475,218,4,3215-5218
237,689,2,2015-11-02 13:14:39,74075,53,ELCIONE BARBALHO,F,Pedagoga,PMDB,PA,Titular,Em Exercício,21,0,0,
238,1798,2,2015-11-02 13:14:39,141514,54,OSMAR JÚNIOR,M,BACHAREL EM DIREITO,PCdoB,PI,Titular,Em Exercício,116,0,0,
239,803,2,2015-11-02 13:14:39,74842,52,FERNANDO GONÇALVES,M,Médico,PTB,RJ,Efetivado,Em Exercício,528,0,0,
240,2030,2,2015-11-02 13:14:39,73788,55,RICARDO BARROS,M,Engenheiro Civil e Empresário,PP,PR,Titular,Em Exercício,462,412,4,3215-5412
241,284,2,2015-11-02 13:14:39,73663,52,BARBOSA NETO,M,Servidor Público,PMDB,GO,Titular,Em Exercício,416,0,0,
242,2104,2,2015-11-02 13:14:39,160426,53,ROGÉRIO ROSSO,M,"Músico, Advogado",PMDB,DF,Efetivado,Em Exercício,636,0,0,
243,1113,2,2015-11-02 13:14:39,74781,53,JOÃO HERRMANN,M,Engenheiro Agrônomo,PDT,SP,Efetivado,Vacância,573,0,0,
244,743,2,2015-11-02 13:14:39,74345,52,EVANDRO MILHOMEN,M,Sociólogo,PSB,AP,Efetivado,Em Exercício,611,0,0,
245,2403,2,2015-11-02 13:14:39,141560,55,WALTER IHOSHI,M,,PSD,SP,Suplente,Em Exercício,518,418,4,3215-5418
246,1151,2,2015-11-02 13:14:39,74568,52,JONIVAL LUCAS JUNIOR,M,Economista,PMDB,BA,Titular,Em Exercício,192,0,0,
247,1148,2,2015-11-02 13:14:39,73575,52,JOEL DE HOLLANDA ,M,ECONOMISTA,DEM,PE,Efetivado,Em Exercício,614,0,0,
248,1591,2,2015-11-02 13:14:39,178956,55,MARIANA CARVALHO,F,"Bacharela em Direito,Médica",PSDB,RO,Titular,Em Exercício,51,508,4,3215-5508
249,2402,2,2015-11-02 13:14:39,141560,54,WALTER IHOSHI,M,,DEM,SP,Suplente,Suplência,553,0,0,
250,598,2,2015-11-02 13:14:39,147975,54,DR. PAULO CÉSAR,M,Médico,PR,RJ,Titular,Em Exercício,296,0,0,
251,742,2,2015-11-02 13:14:39,178828,55,EVANDRO GUSSI,M,"Advogado(a),Professor Universitário",PV,SP,Titular,Em Exercício,354,433,4,3215-5433
252,2195,2,2015-11-02 13:14:39,74211,53,SEBASTIÃO MADEIRA,M,Médico,PSDB,MA,Titular,Vacância,86,0,0,
253,1506,2,2015-11-02 13:14:39,179000,55,MARCELO ÁLVARO ANTÔNIO,M,Empresário,PRP,MG,Titular,Em Exercício,235,824,4,3215-5824
254,1367,2,2015-11-02 13:14:39,160663,54,LEOPOLDO MEYER,M,Engenheiro Civil,PSB,PR,Titular,Em Exercício,456,0,0,
255,2194,2,2015-11-02 13:14:39,74211,52,SEBASTIÃO MADEIRA,M,Médico,PSDB,MA,Titular,Em Exercício,86,0,0,
256,2185,2,2015-11-02 13:14:39,74762,54,SARAIVA FELIPE,M,Professor Universitário e Médico,PMDB,MG,Titular,Em Exercício,265,0,0,
257,18,2,2015-11-02 13:14:39,133374,52,ADEMIR CAMILO,M,"Médico, Advogado",PPS,MG,Efetivado,Em Exercício,576,0,0,
258,1754,2,2015-11-02 13:14:39,74080,52,NICIAS RIBEIRO,M,Engenheiro Eletrônico e Professor,PSDB,PA,Titular,Em Exercício,28,0,0,
259,766,2,2015-11-02 13:14:39,74037,52,FÁTIMA BEZERRA,F,Pedagoga.,PT,RN,Titular,Em Exercício,121,0,0,
260,2029,2,2015-11-02 13:14:39,73788,53,RICARDO BARROS,M,Engenheiro Civil e Empresário,PP,PR,Titular,Licenciado,465,0,0,
261,1094,2,2015-11-02 13:14:39,74366,53,JOÃO CAMPOS,M,Delegado de Polícia,PSDB,GO,Titular,Em Exercício,418,0,0,
262,2016,2,2015-11-02 13:14:39,141527,53,RENATO MOLLING,M,"Administrador, Assessor Político, Industriário, Professor e Auxiliar de Escritório",PP,RS,Titular,Em Exercício,511,0,0,
263,998,2,2015-11-02 13:14:39,74469,52,INALDO LEITÃO,M,Advogado e Professor,PSDB,PB,Suplente,Suplência,543,0,0,
264,716,2,2015-11-02 13:14:39,74269,53,ENÉAS,M,MEDICO,PRONA,SP,Titular,Vacância,353,0,0,
265,2149,2,2015-11-02 13:14:39,74371,52,RUBENS OTONI,M,"Professor Universitário, Consultor Jurídico e Consultor de Empresas.",PT,GO,Titular,Em Exercício,425,0,0,
266,1586,2,2015-11-02 13:14:39,64960,55,MARIA HELENA,F,Advogada,PSB,RR,Titular,Em Exercício,6,410,4,3215-5410
267,1298,2,2015-11-02 13:14:39,178885,55,JUNIOR MARRECA,M,Advogado(a),PEN,MA,Titular,Em Exercício,78,537,4,3215-5537
268,2062,2,2015-11-02 13:14:39,160653,55,ROBERTO DE LUCENA,M,"Conferencista, Escritor, Pastor Evangélico",PV,SP,Titular,Licenciado,385,0,0,
269,1072,2,2015-11-02 13:14:39,160671,54,JESUS RODRIGUES,M,Industrial,PT,PI,Titular,Em Exercício,115,0,0,
270,3,2,2015-11-02 13:14:39,141463,54,ABELARDO CAMARINHA,M,Advogado e Professor,PSB,SP,Titular,Em Exercício,329,0,0,
271,19,2,2015-11-02 13:14:39,133374,53,ADEMIR CAMILO,M,"Médico, Advogado",PDT,MG,Titular,Em Exercício,220,0,0,
272,1256,2,2015-11-02 13:14:39,160607,54,JOSE STÉDILE,M,"Administrador Público, Metalúrgico",PSB,RS,Titular,Em Exercício,506,0,0,
273,776,2,2015-11-02 13:14:39,141429,53,FELIPE MAIA,M,Advogado,PFL,RN,Titular,Em Exercício,120,0,0,
274,1350,2,2015-11-02 13:14:39,74155,52,LEONARDO MATTOS,M,Funcionário Público,PV,MG,Titular,Em Exercício,251,0,0,
275,526,2,2015-11-02 13:14:39,62881,54,DANILO FORTE,M,Advogado,PMDB,CE,Titular,Em Exercício,95,0,0,
276,1746,2,2015-11-02 13:14:39,74750,54,NEWTON CARDOSO,M,"Administrador, Advogado, Empresário, Sociólogo",PMDB,MG,Titular,Em Exercício,258,0,0,
277,1879,2,2015-11-02 13:14:39,74574,55,PAULO MAGALHÃES,M,Administrador de Empresas,PSD,BA,Titular,Em Exercício,214,903,4,3215-5903
278,654,2,2015-11-02 13:14:39,141419,53,EDSON SANTOS,M,,PT,RJ,Titular,Em Exercício,299,0,0,
279,1242,2,2015-11-02 13:14:39,74298,53,JOSÉ PIMENTEL,M,Bancário e Advogado,PT,CE,Titular,Em Exercício,97,0,0,
280,1536,2,2015-11-02 13:14:39,150418,53,MÁRCIO MARINHO,M,Radialista,PL,BA,Efetivado,Em Exercício,554,0,0,
281,981,2,2015-11-02 13:14:39,160674,54,HUGO MOTTA,M,Estudante Universitário,PMDB,PB,Titular,Em Exercício,132,0,0,
282,713,2,2015-11-02 13:14:39,154997,53,EMILIANO JOSÉ,M,,PT,BA,Suplente,Suplência,592,0,0,
283,856,2,2015-11-02 13:14:39,86634,53,FREDO JUNIOR,M,,PCdoB,DF,Suplente,Em Exercício,637,0,0,
284,514,2,2015-11-02 13:14:39,74467,55,DAMIÃO FELICIANO,M,"Médico, Empresário e Radialista",PDT,PB,Titular,Em Exercício,127,938,4,3215-5938
285,1588,2,2015-11-02 13:14:39,74587,52,MARIA LÚCIA CARDOSO,F,Diretora de Empresas,PMDB,MG,Suplente,Suplência,572,0,0,
286,1777,2,2015-11-02 13:14:39,74752,52,ODELMO LEÃO,M,Produtor Rural e Bancário,PPB,MG,Titular,Vacância,255,0,0,
287,911,2,2015-11-02 13:14:39,74558,52,GIVALDO CARIMBÃO,M,Comerciante e Gráfico,PSB,AL,Titular,Em Exercício,166,0,0,
288,682,2,2015-11-02 13:14:39,74344,52,EDUARDO SEABRA,M,Professor,PTB,AP,Titular,Em Exercício,14,0,0,
289,1745,2,2015-11-02 13:14:39,74790,52,NEUTON LIMA,M,Advogado,DEM,SP,Titular,Em Exercício,379,0,0,
290,807,2,2015-11-02 13:14:39,74843,52,FERNANDO LOPES,M,Professor e Economista,PSB,RJ,Titular,Em Exercício,304,0,0,
291,901,2,2015-11-02 13:14:39,74581,53,GILMAR MACHADO,M,Professor de História,PT,MG,Titular,Em Exercício,234,0,0,
292,1059,2,2015-11-02 13:14:39,160675,54,JÂNIO NATAL,M,Administrador,PRP,BA,Titular,Em Exercício,198,0,0,
293,1210,2,2015-11-02 13:14:39,73901,52,JOSE FORTUNATI,M,,PDT,RS,Suplente,Em Exercício,626,0,0,
294,2367,2,2015-11-02 13:14:39,141870,54,VILSON COVATTI,M,Advogado,PP,RS,Titular,Em Exercício,516,0,0,
295,319,2,2015-11-02 13:14:39,141513,53,BILAC PINTO,M,ADVOGADO,PL,MG,Titular,Licenciado,232,0,0,
296,1503,2,2015-11-02 13:14:39,160660,55,MARCELO AGUIAR,M,Músico,DEM,SP,Suplente,Em Exercício,522,367,3,3215-5367
297,46,2,2015-11-02 13:14:39,141373,53,ALBANO FRANCO,M,"ADVOGADO, EMPRESÁRIO",PSDB,SE,Titular,Em Exercício,173,0,0,
298,736,2,2015-11-02 13:14:39,141426,53,EUGÊNIO RABELO,M,Servidor Público e Empresário,PP,CE,Titular,Em Exercício,93,0,0,
299,1378,2,2015-11-02 13:14:39,141483,55,LINDOMAR GARÇON,M,Comerciante,PMDB,RO,Titular,Em Exercício,45,548,4,3215-5548
300,1521,2,2015-11-02 13:14:39,74278,52,MARCELO ORTIZ,M,ADVOGADO,PV,SP,Titular,Em Exercício,377,0,0,
301,527,2,2015-11-02 13:14:39,62881,55,DANILO FORTE,M,Advogado,PMDB,CE,Titular,Em Exercício,95,384,3,3215-5384
302,2144,2,2015-11-02 13:14:39,146949,54,ROSINHA DA ADEFAL,F,Funcionário Público Federal,PTdoB,AL,Titular,Vacância,170,0,0,
303,62,2,2015-11-02 13:14:39,74828,52,ALDIR CABRAL,M,Servidor Público e Advogado,DEM,RJ,Suplente,Suplência,588,0,0,
304,628,2,2015-11-02 13:14:39,133375,52,EDINHO MONTEMOR,M,Advogado,PSB,SP,Efetivado,Em Exercício,578,0,0,
305,767,2,2015-11-02 13:14:39,74037,53,FÁTIMA BEZERRA,F,Pedagoga.,PT,RN,Titular,Em Exercício,121,0,0,
306,1389,2,2015-11-02 13:14:39,73474,54,LUCI CHOINACKI,F,Agricultora,PT,SC,Titular,Em Exercício,477,0,0,
307,2350,2,2015-11-02 13:14:39,74283,52,VICENTINHO,M,Bacharel em Direito e Metalúrgico.,PT,SP,Titular,Em Exercício,396,0,0,
308,1119,2,2015-11-02 13:14:39,74049,54,JOÃO LYRA,M,"Advogado, Industrial",PTB,AL,Titular,Em Exercício,167,0,0,
309,1218,2,2015-11-02 13:14:39,74401,52,JOSÉ IVO SARTORI,M,PROFESSOR DE ENSINO SUPERIOR,PMDB,RS,Titular,Vacância,514,0,0,
310,13,2,2015-11-02 13:14:39,73886,53,ADÃO PRETTO,M,Agricultor,PT,RS,Titular,Vacância,486,0,0,
311,2166,2,2015-11-02 13:14:39,73559,54,SALVADOR ZIMBALDI,M,Servidor Público,PDT,SP,Titular,Em Exercício,391,0,0,
312,1336,2,2015-11-02 13:14:39,74367,52,LEANDRO VILELA,M,COMERCIANTE,PMDB,GO,Titular,Em Exercício,420,0,0,
313,296,2,2015-11-02 13:14:39,74040,54,BENJAMIN MARANHÃO,M,Cirurgião-Dentista,PMDB,PB,Titular,Em Exercício,131,0,0,
314,646,2,2015-11-02 13:14:39,141418,53,EDSON APARECIDO,M,HISTORIADOR,PSDB,SP,Titular,Licenciado,351,0,0,
315,154,2,2015-11-02 13:14:39,74212,53,ANÍBAL GOMES,M,Cirurgião-Dentista e Agropecuarista,PMDB,CE,Titular,Em Exercício,87,0,0,
316,264,2,2015-11-02 13:14:39,74459,53,ÁTILA LIRA,M,Administrador de Empresas e Economista,PSDB,PI,Titular,Em Exercício,109,0,0,
317,657,2,2015-11-02 13:14:39,141420,53,EDUARDO AMORIM,M,MÉDICO,PSC,SE,Titular,Em Exercício,175,0,0,
318,6,2,2015-11-02 13:14:39,73764,54,ABELARDO LUPION,M,Agropecuarista e Empresário,DEM,PR,Titular,Em Exercício,440,0,0,
319,441,2,2015-11-02 13:14:39,141336,52,CHARLES LUCENA,M,"Médico, Empresário, Educador e Político.",PSDB,PE,Suplente,Em Exercício,627,0,0,
320,1656,2,2015-11-02 13:14:39,188097,55,MERLONG SOLANO,M,,PT,PI,Suplente,Licenciado,547,0,0,
321,600,2,2015-11-02 13:14:39,73542,53,DR. PINOTTI,M,MEDICO,PFL,SP,Titular,Vacância,349,0,0,
322,1858,2,2015-11-02 13:14:39,73883,54,PAULO BORNHAUSEN,M,ADVOGADO,DEM,SC,Titular,Em Exercício,482,0,0,
323,847,2,2015-11-02 13:14:39,141438,54,FRANCISCO PRACIANO,M,Economista e Analista de Sistemas,PT,AM,Titular,Em Exercício,41,0,0,
324,1206,2,2015-11-02 13:14:39,74274,52,JOSÉ EDUARDO CARDOZO,M,ADVOGADO,PT,SP,Titular,Em Exercício,366,0,0,
325,2038,2,2015-11-02 13:14:39,160655,55,RICARDO IZAR,M,"Economista, Empresário",PSD,SP,Titular,Em Exercício,383,634,4,3215-5634
326,472,2,2015-11-02 13:14:39,74537,54,CLAUDIO CAJADO,M,Advogado,DEM,BA,Titular,Em Exercício,186,0,0,
327,2175,2,2015-11-02 13:14:39,74039,54,SANDRA ROSADO,F,ASSISTENTE SOCIAL E ADVOGADA,PSB,RN,Titular,Em Exercício,125,0,0,
328,536,2,2015-11-02 13:14:39,73924,53,DAVI ALCOLUMBRE,M,COMERCIANTE,PFL,AP,Titular,Em Exercício,10,0,0,
329,260,2,2015-11-02 13:14:39,74090,53,ÁTILA LINS,M,"Bacharel em Direito, graduado pela Universidade Federal do Amazonas em 1.976; Advogado com inscrição na OAB/AM nº 1.000 ; Bacharel em Economia, graduado pela Universidade Federal do Amazonas em 1.986; Auditor Concursado do TCE/AM, 1.977",PMDB,AM,Titular,Em Exercício,38,0,0,
330,1263,2,2015-11-02 13:14:39,74141,54,JOSIAS GOMES,M,Agrônomo,PT,BA,Titular,Licenciado,202,0,0,
331,172,2,2015-11-02 13:14:39,141383,53,ANTONIO BULHÕES,M,"Apresentador de Televisão, Administrador, Teólogo e Bispo Evangélico",PMDB,SP,Titular,Em Exercício,333,0,0,
332,1652,2,2015-11-02 13:14:39,74428,55,MENDONÇA FILHO,M,Administrador de Empresas,DEM,PE,Titular,Em Exercício,154,314,4,3215-5314
333,924,2,2015-11-02 13:14:39,74419,53,GONZAGA PATRIOTA,M,"Advogado, Contador , Administrador de Empresas e Jornalista.",PSB,PE,Titular,Em Exercício,143,0,0,
334,612,2,2015-11-02 13:14:39,166727,54,DRA. ELAINE ABISSAMRA,F,,PSB,SP,Suplente,Em Exercício,576,0,0,
335,535,2,2015-11-02 13:14:39,73924,52,DAVI ALCOLUMBRE,M,COMERCIANTE,PDT,AP,Titular,Em Exercício,10,0,0,
336,1934,2,2015-11-02 13:14:39,74102,53,PEDRO VALADARES,M,,PFL,SE,Efetivado,Em Exercício,560,0,0,
337,511,2,2015-11-02 13:14:39,74467,52,DAMIÃO FELICIANO,M,"Médico, Empresário e Radialista",PMDB,PB,Suplente,Suplência,568,0,0,
338,2359,2,2015-11-02 13:14:39,141400,54,VIEIRA DA CUNHA,M,PROCURADOR DE JUSTIÇA,PDT,RS,Titular,Licenciado,514,0,0,
339,899,2,2015-11-02 13:14:39,74270,55,GILBERTO NASCIMENTO,M,Advogado e Delegado de Polícia,PSC,SP,Titular,Em Exercício,360,834,4,3215-5834
340,749,2,2015-11-02 13:14:39,178941,55,EZEQUIEL TEIXEIRA,M,Advogado(a),SD,RJ,Titular,Em Exercício,303,210,4,3215-5210
341,1126,2,2015-11-02 13:14:39,112437,55,JOÃO MARCELO SOUZA,M,Psicólogo,PMDB,MA,Titular,Em Exercício,76,639,4,3215-5639
342,2370,2,2015-11-02 13:14:39,160591,54,VINICIUS GURGEL,M,Contador,PRTB,AP,Titular,Em Exercício,16,0,0,
343,584,2,2015-11-02 13:14:39,74343,52,DR. BENEDITO DIAS,M,Médico e Empresário,PPB,AP,Titular,Em Exercício,12,0,0,
344,1680,2,2015-11-02 13:14:39,74862,55,MIRO TEIXEIRA,M,Advogado,PROS,RJ,Titular,Em Exercício,317,270,3,3215-5270
345,959,2,2015-11-02 13:14:39,73482,54,HENRIQUE FONTANA,M,Médico e Administrador de Empresas,PT,RS,Titular,Em Exercício,498,0,0,
346,1239,2,2015-11-02 13:14:39,74395,55,JOSÉ OTÁVIO GERMANO,M,ADVOGADO,PP,RS,Titular,Em Exercício,501,424,4,3215-5424
347,1941,2,2015-11-02 13:14:39,73943,52,PERPÉTUA ALMEIDA,F,Professora e Bancária,PCdoB,AC,Titular,Em Exercício,56,0,0,
348,525,2,2015-11-02 13:14:39,74654,52,DANILO DE CASTRO,M,Bancário,PSDB,MG,Titular,Licenciado,229,0,0,
349,2171,2,2015-11-02 13:14:39,74372,54,SANDES JÚNIOR,M, Radialista e Advogado,PP,GO,Titular,Em Exercício,426,0,0,
350,734,2,2015-11-02 13:14:39,141386,53,EUDES XAVIER,M,Comerciário,PT,CE,Titular,Em Exercício,91,0,0,
351,976,2,2015-11-02 13:14:39,141448,53,HOMERO PEREIRA,M,Produtor Rural e Técnico em Agropecuária,PPS,MT,Titular,Em Exercício,402,0,0,
352,2380,2,2015-11-02 13:14:39,134893,52,VITORASSI,M,,PT,PR,Suplente,Em Exercício,596,0,0,
353,142,2,2015-11-02 13:14:39,74377,54,ANDRÉ ZACHAROW,M,"Advogado, Economista, Professor",PMDB,PR,Titular,Em Exercício,441,0,0,
354,715,2,2015-11-02 13:14:39,74269,52,ENÉAS,M,MEDICO,PRONA,SP,Titular,Em Exercício,353,0,0,
355,163,2,2015-11-02 13:14:39,133371,52,ANTENOR NASPOLINI,M,Professor e Sociólogo,PSDB,CE,Suplente,Suplência,583,0,0,
356,733,2,2015-11-02 13:14:39,160649,55,ESPERIDIÃO AMIN,M,"Administrador, Advogado, Professor Universitário",PP,SC,Titular,Em Exercício,471,252,4,3215-5252
357,2437,2,2015-11-02 13:14:39,74801,52,WILSON SANTOS,M,Professor,PSDB,MT,Titular,Vacância,404,0,0,
358,355,2,2015-11-02 13:14:39,178829,55,CAPITÃO AUGUSTO,M,Policial Militar,PR,SP,Titular,Em Exercício,346,273,3,3215-5273
359,2412,2,2015-11-02 13:14:39,160620,54,WASHINGTON REIS,M,,PMDB,RJ,Titular,Em Exercício,326,0,0,
360,113,2,2015-11-02 13:14:39,160603,54,AMAURI TEIXEIRA,M,Auditor-fiscal,PT,BA,Titular,Em Exercício,184,0,0,
361,192,2,2015-11-02 13:14:39,73817,53,ANTONIO CRUZ,M,Médico,PP,MS,Titular,Em Exercício,434,0,0,
362,1672,2,2015-11-02 13:14:39,74787,54,MILTON MONTI,M,Economista,PR,SP,Titular,Em Exercício,374,0,0,
363,2090,2,2015-11-02 13:14:39,74693,53,RODRIGO MAIA,M,Bancário,PFL,RJ,Titular,Em Exercício,322,0,0,
